,geom_id,species_id,smiles,num_atoms,energy,dipole_x,dipole_y,dipole_z,components
18,183418589,5387530,COCCOCCOCCOCCOC,37,-483418.5890870113,0.026474732905626297,-0.06860252469778061,-0.10505754500627518,0
19,106886588,5387530,COCCOCCOCCOCCOC,37,-483433.1664727436,-0.06082892045378685,0.6117923259735107,-0.10941796749830246,0
20,183417967,5387530,COCCOCCOCCOCCOC,37,-483408.345885731,-0.4596644639968872,0.12735706567764282,-0.10839664936065674,0
21,183417832,5387530,COCCOCCOCCOCCOC,37,-483411.4848394345,0.006249582394957542,0.08002746105194092,0.24351146817207336,0
22,183417921,5387530,COCCOCCOCCOCCOC,37,-483405.3130339799,-0.046519964933395386,0.052314456552267075,0.09214562177658081,0
23,58209420,5387530,COCCOCCOCCOCCOC,37,-483434.15476474003,-0.4587648808956146,-0.14959309995174408,-0.04450380057096481,0
24,183418633,5387530,COCCOCCOCCOCCOC,37,-483415.9225410448,-0.01730409450829029,0.057061173021793365,0.07503203302621841,0
25,183417865,5387530,COCCOCCOCCOCCOC,37,-483425.2245568619,0.11655126512050629,-0.01633569970726967,0.08858425915241241,0
26,183418612,5387530,COCCOCCOCCOCCOC,37,-483424.34357850807,0.12190654873847961,-0.32838618755340576,-0.22089973092079163,0
27,183417977,5387530,COCCOCCOCCOCCOC,37,-483421.15030805254,-0.03830184414982796,-0.028178686276078224,0.07536011934280396,0
28,183418616,5387530,COCCOCCOCCOCCOC,37,-483424.8240989343,-0.2400294840335846,0.030184267088770866,-0.06395106017589569,0
29,183418538,5387530,COCCOCCOCCOCCOC,37,-483421.8527212757,0.02746429480612278,-0.21046964824199677,0.46383437514305115,0
30,183418629,5387530,COCCOCCOCCOCCOC,37,-483421.6711611395,-0.12719832360744476,-0.05378028005361557,0.09128306806087494,0
31,183418533,5387530,COCCOCCOCCOCCOC,37,-483427.0127919583,-0.11354555189609528,0.09868625551462173,0.21575084328651428,0
32,183418623,5387530,COCCOCCOCCOCCOC,37,-483427.5014958222,-0.1430312991142273,0.22881090641021729,-0.13990385830402374,0
33,183418563,5387530,COCCOCCOCCOCCOC,37,-483417.5858529475,0.10530096292495728,-0.10859774053096771,-0.07645551860332489,0
34,183417884,5387530,COCCOCCOCCOCCOC,37,-483409.361069265,-0.009847987443208694,-0.12148850411176682,-0.37669476866722107,0
35,183418577,5387530,COCCOCCOCCOCCOC,37,-483427.11402877455,-0.21033205091953278,-0.16033010184764862,-0.08168908208608627,0
36,183418730,5387530,COCCOCCOCCOCCOC,37,-483420.04174668866,-0.040910687297582626,0.3703393340110779,0.13981389999389648,0
37,183418733,5387530,COCCOCCOCCOCCOC,37,-483427.4068844661,0.23662686347961426,-0.10838077962398529,-0.06446965783834457,0
38,183417794,5387530,COCCOCCOCCOCCOC,37,-483425.7983133976,0.17472901940345764,0.23362115025520325,-0.03442826867103577,0
39,183417843,5387530,COCCOCCOCCOCCOC,37,-483417.4061295391,-0.02679753117263317,-0.17318910360336304,0.08169437199831009,0
40,58355090,5387530,COCCOCCOCCOCCOC,37,-483418.15425958094,-0.19908174872398376,0.2620961666107178,0.3887547254562378,0
41,183418489,5387530,COCCOCCOCCOCCOC,37,-483424.8688132703,0.10975134372711182,0.10884644836187363,-0.05133548006415367,0
42,183417782,5387530,COCCOCCOCCOCCOC,37,-483420.3050480055,-0.18800605833530426,0.3029380738735199,-0.1995527148246765,0
43,58227208,5387530,COCCOCCOCCOCCOC,37,-483427.6025758314,0.33159831166267395,-0.4317927062511444,0.25789451599121094,0
44,183418655,5387530,COCCOCCOCCOCCOC,37,-483419.527516904,0.22932420670986176,0.0021537509746849537,-0.16722528636455536,0
45,183417790,5387530,COCCOCCOCCOCCOC,37,-483419.7043351657,0.04438738152384758,-0.11967870593070984,-0.453578919172287,0
46,183417872,5387530,COCCOCCOCCOCCOC,37,-483409.08219960623,-0.3234807252883911,0.025220584124326706,-0.4255007803440094,0
47,183418574,5387530,COCCOCCOCCOCCOC,37,-483434.04978969984,0.026760488748550415,0.18325404822826385,-0.1414649337530136,0
48,183417920,5387530,COCCOCCOCCOCCOC,37,-483415.00906665984,0.07906436175107956,0.3528870940208435,-0.3713606595993042,0
49,183417956,5387530,COCCOCCOCCOCCOC,37,-483405.85852140834,0.09013474732637405,-0.018029065802693367,0.37466803193092346,0
50,183417906,5387530,COCCOCCOCCOCCOC,37,-483423.1790511656,-0.2191746085882187,0.2450936883687973,0.1626267433166504,0
51,183418554,5387530,COCCOCCOCCOCCOC,37,-483428.1650367943,-0.020473865792155266,0.009202390909194946,0.33477863669395447,0
52,183418597,5387530,COCCOCCOCCOCCOC,37,-483425.49611229845,0.2497769296169281,-0.6316576600074768,0.023908225819468498,0
53,58400800,5387530,COCCOCCOCCOCCOC,37,-483424.47590890893,0.14479346573352814,0.2574552893638611,-0.09650074690580368,0
54,183417759,5387530,COCCOCCOCCOCCOC,37,-483423.45054257475,0.4649403691291809,-0.059765271842479706,0.0937119871377945,0
55,111042518,5387530,COCCOCCOCCOCCOC,37,-483437.8447052872,0.5305477380752563,-0.13692988455295563,0.0648612454533577,0
56,183417781,5387530,COCCOCCOCCOCCOC,37,-483420.09622083505,0.02304566465318203,-0.20770205557346344,-0.035465456545352936,0
57,183418507,5387530,COCCOCCOCCOCCOC,37,-483418.82122035796,-0.21849724650382996,0.17569740116596222,-0.0621042363345623,0
58,183418645,5387530,COCCOCCOCCOCCOC,37,-483431.2003548804,-0.1117357611656189,-0.0622418187558651,-0.28988325595855713,0
59,183417854,5387530,COCCOCCOCCOCCOC,37,-483415.4448031926,0.3720856308937073,0.44762569665908813,-0.17947572469711304,0
60,58125806,5387530,COCCOCCOCCOCCOC,37,-483424.8167961466,0.1673416942358017,0.25561901926994324,0.3077270984649658,0
61,183418500,5387530,COCCOCCOCCOCCOC,37,-483430.7583083646,-0.3154001832008362,0.09847987443208694,-0.1846352219581604,0
62,58125793,5387530,COCCOCCOCCOCCOC,37,-483436.51338250213,0.25070297718048096,0.2604610025882721,0.2560900151729584,0
63,183417764,5387530,COCCOCCOCCOCCOC,37,-483408.2046944395,0.18893742561340332,0.23770637810230255,0.4442283511161804,0
64,58227241,5387530,COCCOCCOCCOCCOC,37,-483429.7281468716,-0.362772136926651,-0.5576733350753784,-0.4053761661052704,0
65,183417849,5387530,COCCOCCOCCOCCOC,37,-483421.8698312521,-0.30025514960289,0.07627560198307037,-0.016467994078993797,0
66,105179237,5387530,COCCOCCOCCOCCOC,37,-483441.4939672655,-0.16467465460300446,-0.1794334053993225,-0.25820672512054443,0
67,183417986,5387530,COCCOCCOCCOCCOC,37,-483426.3529451877,-0.056352078914642334,0.015081549994647503,-0.31106093525886536,0
68,58191969,5387530,COCCOCCOCCOCCOC,37,-483434.1114329543,0.07097852975130081,-0.08029734343290329,0.15911829471588135,0
69,183418583,5387530,COCCOCCOCCOCCOC,37,-483436.8169297038,0.24766021966934204,-0.019653640687465668,0.03376150503754616,0
70,183417863,5387530,COCCOCCOCCOCCOC,37,-483416.13688532694,0.35454872250556946,0.02916824445128441,-0.20186522603034973,0
71,183418592,5387530,COCCOCCOCCOCCOC,37,-483424.49894152937,-0.04360419884324074,0.12087465077638626,-0.23107579350471497,0
72,183417840,5387530,COCCOCCOCCOCCOC,37,-483416.68299420306,-0.15308567881584167,-0.11922362446784973,0.09230437129735947,0
73,119499507,5387530,COCCOCCOCCOCCOC,37,-483435.17509224464,-0.53762286901474,0.3234754502773285,0.07028531283140182,0
74,58209300,5387530,COCCOCCOCCOCCOC,37,-483435.2109699394,-0.21357589960098267,0.12232459336519241,-0.031919967383146286,0
75,183417939,5387530,COCCOCCOCCOCCOC,37,-483428.0554678966,-0.1702098399400711,-0.1132756695151329,-0.1443595290184021,0
76,58729254,5387530,COCCOCCOCCOCCOC,37,-483412.5806405935,-0.49764883518218994,0.25220584869384766,-0.2565186321735382,0
77,183418606,5387530,COCCOCCOCCOCCOC,37,-483413.33822665655,0.2286415696144104,0.010117867961525917,-0.11767313629388809,0
78,183418558,5387530,COCCOCCOCCOCCOC,37,-483428.4485666221,0.43383532762527466,-0.0734180435538292,-0.6931480169296265,0
79,183417888,5387530,COCCOCCOCCOCCOC,37,-483409.7812535201,-0.12890227138996124,0.10921158641576767,0.015928233042359352,0
80,183417990,5387530,COCCOCCOCCOCCOC,37,-483415.40982997615,-0.01706596463918686,0.0784134790301323,-0.27886050939559937,0
81,183417866,5387530,COCCOCCOCCOCCOC,37,-483409.373612346,0.22589516639709473,0.028363894671201706,-0.23337243497371674,0
82,183417768,5387530,COCCOCCOCCOCCOC,37,-483412.6365831315,-0.03610575944185257,-0.09138889610767365,0.1387714296579361,0
83,183417870,5387530,COCCOCCOCCOCCOC,37,-483412.84232520935,-0.16243092715740204,0.08911343663930893,-0.12447834759950638,0
84,183418626,5387530,COCCOCCOCCOCCOC,37,-483417.49175622204,-0.28245359659194946,0.07440759986639023,0.07092032581567764,0
85,183418701,5387530,COCCOCCOCCOCCOC,37,-483434.6772216596,0.21018388867378235,0.055817607790231705,-0.002555925864726305,0
86,183418555,5387530,COCCOCCOCCOCCOC,37,-483437.6934618092,0.05347335338592529,-0.07879447937011719,0.05765385180711746,0
87,58209282,5387530,COCCOCCOCCOCCOC,37,-483443.1389422802,-0.23418207466602325,0.07972054183483124,-0.10343297570943832,0
88,183417965,5387530,COCCOCCOCCOCCOC,37,-483419.42139424436,-0.3527865409851074,-0.22528131306171417,-0.11102665960788727,0
89,183417752,5387530,COCCOCCOCCOCCOC,37,-483426.32479449274,-0.050404127687215805,-0.3932685852050781,-0.1956367939710617,0
90,183418628,5387530,COCCOCCOCCOCCOC,37,-483432.2913714107,-0.21487769484519958,-0.45583850145339966,-0.17861846089363098,0
91,58342419,5387530,COCCOCCOCCOCCOC,37,-483441.8242867133,-0.16491277515888214,-0.07219035178422928,0.28224194049835205,0
92,183418516,5387530,COCCOCCOCCOCCOC,37,-483425.14893344557,0.039037398993968964,0.467141717672348,-0.028776654973626137,0
93,183418634,5387530,COCCOCCOCCOCCOC,37,-483418.5857150483,-0.08421854674816132,0.07454518973827362,-0.07081449031829834,0
94,183418587,5387530,COCCOCCOCCOCCOC,37,-483411.8355333696,0.13001354038715363,-0.1647646129131317,-0.13921064138412476,0
95,58125794,5387530,COCCOCCOCCOCCOC,37,-483433.24762386025,-0.4865572452545166,0.3070233166217804,-0.024828992784023285,0
96,183418673,5387530,COCCOCCOCCOCCOC,37,-483426.3227040981,-0.06567088514566422,0.05829416215419769,-0.1293785274028778,0
97,183418716,5387530,COCCOCCOCCOCCOC,37,-483417.9362491695,0.01958484761416912,-0.08609712868928909,0.2697798013687134,0
98,183417941,5387530,COCCOCCOCCOCCOC,37,-483410.64999578183,0.13836395740509033,0.11593214422464371,-0.5285844802856445,0
99,183417842,5387530,COCCOCCOCCOCCOC,37,-483423.31148551643,0.1920066475868225,0.27484405040740967,0.08653634786605835,0
100,183417883,5387530,COCCOCCOCCOCCOC,37,-483414.39468913106,0.07090973854064941,-0.2609161138534546,-0.10388806462287903,0
101,183417769,5387530,COCCOCCOCCOCCOC,37,-483412.04143352277,-0.2536240220069885,-0.17182382941246033,-0.03783087804913521,0
102,183417864,5387530,COCCOCCOCCOCCOC,37,-483420.02407017845,0.03467169031500816,-0.0065353382378816605,0.3931521773338318,0
103,183418700,5387530,COCCOCCOCCOCCOC,37,-483417.21744169726,-0.19323433935642242,-0.3031497299671173,0.08518694341182709,0
104,183418641,5387530,COCCOCCOCCOCCOC,37,-483420.802497206,0.18682071566581726,0.00988502986729145,0.004423920996487141,0
105,183418552,5387530,COCCOCCOCCOCCOC,37,-483427.74980202835,0.03115266188979149,0.11121717095375061,-0.015959983691573143,0
106,183418627,5387530,COCCOCCOCCOCCOC,37,-483425.1966339786,-0.25294139981269836,-0.5545036196708679,-0.35255372524261475,0
107,183417746,5387530,COCCOCCOCCOCCOC,37,-483413.8941891031,0.08808682858943939,-0.16018721461296082,0.17716851830482483,0
108,183418575,5387530,COCCOCCOCCOCCOC,37,-483420.6364594479,0.043572451919317245,-0.2816334068775177,-0.21319490671157837,0
109,183418536,5387530,COCCOCCOCCOCCOC,37,-483426.6410617169,0.28399351239204407,-0.17666581273078918,-0.011001593433320522,0
110,183418539,5387530,COCCOCCOCCOCCOC,37,-483422.43063330645,0.04883776232600212,-0.22366201877593994,-0.1933983862400055,0
111,183417982,5387530,COCCOCCOCCOCCOC,37,-483422.31019226677,0.18394728004932404,-0.39196154475212097,-0.041042979806661606,0
112,183417925,5387530,COCCOCCOCCOCCOC,37,-483419.90150433214,-0.1265421360731125,-0.12698134779930115,-0.4109008014202118,0
113,183417889,5387530,COCCOCCOCCOCCOC,37,-483422.7515369615,0.3665080964565277,0.0066887992434203625,-0.003820659127086401,0
114,58125728,5387530,COCCOCCOCCOCCOC,37,-483418.9592490738,-0.2553597390651703,0.11075149476528168,-0.2702349126338959,0
115,183418498,5387530,COCCOCCOCCOCCOC,37,-483419.6208138548,0.41637247800827026,0.0786939412355423,0.21434850990772247,0
116,183417922,5387530,COCCOCCOCCOCCOC,37,-483411.27125524974,0.411456435918808,-0.19189022481441498,-0.06100354343652725,0
117,183418562,5387530,COCCOCCOCCOCCOC,37,-483421.25571785955,0.1404859572649002,-0.2563016712665558,-0.04066726565361023,0
118,183418551,5387530,COCCOCCOCCOCCOC,37,-483427.27147850895,0.47837090492248535,0.32091420888900757,0.25982600450515747,0
119,183418573,5387530,COCCOCCOCCOCCOC,37,-483421.67779194925,-0.11670473217964172,0.27413493394851685,0.10134272277355194,0
120,183417821,5387530,COCCOCCOCCOCCOC,37,-483416.8558537497,-0.22554588317871094,0.1373003125190735,-0.08162558078765869,0
121,183417783,5387530,COCCOCCOCCOCCOC,37,-483423.1102325366,-0.06641703099012375,0.3616502583026886,0.12628284096717834,0
122,58125817,5387530,COCCOCCOCCOCCOC,37,-483422.06357389735,-0.29344990849494934,-0.02393997646868229,-0.002381297294050455,0
123,183417949,5387530,COCCOCCOCCOCCOC,37,-483406.4423596455,0.3453727662563324,-0.4017195701599121,0.0036513223312795162,0
124,183418490,5387530,COCCOCCOCCOCCOC,37,-483426.0413024556,0.5457298159599304,0.09478092193603516,-0.08834613114595413,0
125,183417848,5387530,COCCOCCOCCOCCOC,37,-483410.9562099666,0.13840629160404205,0.03453410416841507,-0.13084964454174042,0
126,58227221,5387530,COCCOCCOCCOCCOC,37,-483430.08962032694,-0.11186805367469788,-0.27151021361351013,0.23299670219421387,0
127,183418666,5387530,COCCOCCOCCOCCOC,37,-483416.2030122878,0.10659745335578918,-0.17622658610343933,0.35476037859916687,0
128,183417813,5387530,COCCOCCOCCOCCOC,37,-483418.05924544286,-0.23191191256046295,-0.20933718979358673,-0.19891241192817688,0
129,119499522,5387530,COCCOCCOCCOCCOC,37,-483423.1622394519,-0.1355593204498291,0.09738976508378983,0.05524609610438347,0
130,183418678,5387530,COCCOCCOCCOCCOC,37,-483459.6937450423,0.2341661900281906,0.18394728004932404,0.21454431116580963,0
131,58209304,5387530,COCCOCCOCCOCCOC,37,-483434.33657205093,0.06906820833683014,0.086695097386837,0.31120380759239197,0
132,183417988,5387530,COCCOCCOCCOCCOC,37,-483414.43497366423,0.11467798799276352,-0.06251170486211777,0.23253104090690613,0
133,183417991,5387530,COCCOCCOCCOCCOC,37,-483414.27777111524,-0.07193105667829514,-0.24242664873600006,0.38436785340309143,0
134,183417936,5387530,COCCOCCOCCOCCOC,37,-483416.92728585453,0.09708814322948456,0.20008188486099243,-0.08211242407560349,0
135,183418492,5387530,COCCOCCOCCOCCOC,37,-483432.14240058506,-0.24484498798847198,0.15387414395809174,0.22715458273887634,0
136,183418727,5387530,COCCOCCOCCOCCOC,37,-483426.1594973446,-0.00932410266250372,0.029596880078315735,-0.35066455602645874,0
137,183418736,5387530,COCCOCCOCCOCCOC,37,-483424.89877984155,0.0027464295271784067,-0.10141151398420334,0.1197686642408371,0
138,183418621,5387530,COCCOCCOCCOCCOC,37,-483415.40278209286,-0.07350800186395645,-0.2519412338733673,0.7339211106300354,0
139,183418618,5387530,COCCOCCOCCOCCOC,37,-483421.1892456103,-0.054494667798280716,-0.38985541462898254,-0.001270025153644383,0
140,183418603,5387530,COCCOCCOCCOCCOC,37,-483426.0649461302,-0.23557381331920624,-0.23322424292564392,-0.2198096215724945,0
141,183418601,5387530,COCCOCCOCCOCCOC,37,-483421.0426004351,0.09979752451181412,-0.3011970520019531,0.0299514289945364,0
142,58125769,5387530,COCCOCCOCCOCCOC,37,-483436.4936877094,-0.4000367820262909,0.13649067282676697,-0.03413722291588783,0
143,183418496,5387530,COCCOCCOCCOCCOC,37,-483420.5894015749,0.11646131426095963,-0.03176650404930115,0.003307357430458069,0
144,183417776,5387530,COCCOCCOCCOCCOC,37,-483423.7025778852,-0.04492185264825821,0.09482855349779129,0.13621020317077637,0
145,106886566,5387530,COCCOCCOCCOCCOC,37,-483431.6822356236,0.1136249229311943,0.06132104992866516,0.11333387345075607,0
146,105179313,5387530,COCCOCCOCCOCCOC,37,-483429.69044854905,-0.2624136805534363,0.2149517834186554,0.15486370027065277,0
147,183418537,5387530,COCCOCCOCCOCCOC,37,-483423.3840207102,0.28708919882774353,0.1605999767780304,-0.3972109854221344,0
148,58191992,5387530,COCCOCCOCCOCCOC,37,-483419.5435916837,0.06980376690626144,0.3767000436782837,0.008974844589829445,0
149,58355089,5387530,COCCOCCOCCOCCOC,37,-483426.3067618364,-0.2599053680896759,-0.12992887198925018,-0.18867811560630798,0
150,183417841,5387530,COCCOCCOCCOCCOC,37,-483412.67966202897,0.11343442648649216,0.18702179193496704,-0.11500608175992966,0
151,111042459,5387530,COCCOCCOCCOCCOC,37,-483429.4955760159,0.14280904829502106,0.0942358672618866,-0.08920339494943619,0
152,183417812,5387530,COCCOCCOCCOCCOC,37,-483412.5734631056,0.2772359251976013,-0.5928266048431396,0.1786555051803589,0
153,183417788,5387530,COCCOCCOCCOCCOC,37,-483416.29743046133,-0.20921018719673157,0.3068169355392456,0.15949399769306183,0
154,58227186,5387530,COCCOCCOCCOCCOC,37,-483430.81740362506,-0.02322029508650303,-0.2947305142879486,-0.03597346320748329,0
155,183417747,5387530,COCCOCCOCCOCCOC,37,-483423.4200152115,0.09269067645072937,0.21656575798988342,-0.3113466799259186,0
156,183417953,5387530,COCCOCCOCCOCCOC,37,-483414.773627115,0.3037106692790985,-0.06836439669132233,0.2762516438961029,0
157,183418598,5387530,COCCOCCOCCOCCOC,37,-483426.85177592,-0.37850984930992126,-0.17325261235237122,-0.28527942299842834,0
158,183418590,5387530,COCCOCCOCCOCCOC,37,-483418.47239768814,0.05604515224695206,0.072862409055233,-0.2536875307559967,0
159,183417761,5387530,COCCOCCOCCOCCOC,37,-483408.6465783369,0.11556170880794525,-0.02447444386780262,-0.1070895865559578,0
160,183418582,5387530,COCCOCCOCCOCCOC,37,-483425.5886655527,0.27200236916542053,0.2425748109817505,0.22422823309898376,0
161,183418503,5387530,COCCOCCOCCOCCOC,37,-483424.02782904013,-0.31402960419654846,0.34245172142982483,-0.015192677266895771,0
162,183417793,5387530,COCCOCCOCCOCCOC,37,-483417.75078405504,-0.22921837866306305,-0.13294517993927002,-0.15349313616752625,0
163,183418720,5387530,COCCOCCOCCOCCOC,37,-483418.7305730602,-0.2897774279117584,0.026300106197595596,-0.36463481187820435,0
164,183417753,5387530,COCCOCCOCCOCCOC,37,-483410.91048468155,-0.30738314986228943,0.08390104025602341,0.2458345592021942,0
165,183418591,5387530,COCCOCCOCCOCCOC,37,-483419.143928601,-0.24088145792484283,0.37700697779655457,0.41937291622161865,0
166,183418518,5387530,COCCOCCOCCOCCOC,37,-483426.30377995473,0.06348539143800735,0.061479803174734116,0.2564180791378021,0
167,114528980,5387530,COCCOCCOCCOCCOC,37,-483431.0273455397,-0.37231847643852234,-0.25247570872306824,0.016086986288428307,0
168,183417820,5387530,COCCOCCOCCOCCOC,37,-483410.0183196818,0.12957432866096497,0.030734611675143242,0.1402055025100708,0
169,183417836,5387530,COCCOCCOCCOCCOC,37,-483413.10856177454,-0.3653968572616577,-0.12243571877479553,-0.1909218281507492,0
170,183418671,5387530,COCCOCCOCCOCCOC,37,-483419.1201335509,-0.04855730012059212,0.09217208623886108,-0.13213025033473969,0
171,58209416,5387530,COCCOCCOCCOCCOC,37,-483431.43132584053,-0.35974523425102234,0.4267020523548126,0.13612553477287292,0
172,183418729,5387530,COCCOCCOCCOCCOC,37,-483420.3168747431,0.7020699381828308,0.5912655591964722,-0.32031622529029846,0
173,183417828,5387530,COCCOCCOCCOCCOC,37,-483422.274799938,0.17231066524982452,-0.1589595377445221,0.08937273174524307,0
174,183418567,5387530,COCCOCCOCCOCCOC,37,-483421.5160317218,0.5203981399536133,0.1745385080575943,0.2184125930070877,0
175,183417957,5387530,COCCOCCOCCOCCOC,37,-483419.9886502393,0.16934728622436523,0.045678574591875076,-0.23989717662334442,0
176,58209302,5387530,COCCOCCOCCOCCOC,37,-483439.0824830205,0.34276923537254333,-0.17095598578453064,-0.010964551009237766,0
177,105179371,5387530,COCCOCCOCCOCCOC,37,-483425.7639488371,-0.10242753475904465,0.08276859670877457,0.25066065788269043,0
178,183418680,5387530,COCCOCCOCCOCCOC,37,-483429.68855188973,0.18147073686122894,-0.17498831450939178,-0.043672993779182434,0
179,183417754,5387530,COCCOCCOCCOCCOC,37,-483419.183278307,0.21797338128089905,0.48815006017684937,-0.10449133068323135,0
180,183417978,5387530,COCCOCCOCCOCCOC,37,-483403.5690372479,-0.12730415165424347,0.10022616386413574,0.07710111141204834,0
181,183418540,5387530,COCCOCCOCCOCCOC,37,-483420.7071004352,0.09813591092824936,-0.29601114988327026,-0.24249544739723206,0
182,183418737,5387530,COCCOCCOCCOCCOC,37,-483429.2019688234,-0.23047783970832825,0.2221115231513977,0.002174918306991458,0
183,183417964,5387530,COCCOCCOCCOCCOC,37,-483419.5637439145,0.21602071821689606,-0.0011165637988597155,0.06702558696269989,0
184,58125882,5387530,COCCOCCOCCOCCOC,37,-483426.6904582122,0.47837090492248535,0.32090362906455994,0.25982069969177246,0
185,183418593,5387530,COCCOCCOCCOCCOC,37,-483421.8084112234,-0.26509130001068115,0.11738736927509308,-0.11864152550697327,0
186,183418580,5387530,COCCOCCOCCOCCOC,37,-483424.40370181727,-0.12522979080677032,0.14323239028453827,0.02407226897776127,0
187,183417893,5387530,COCCOCCOCCOCCOC,37,-483409.7310828413,-0.005963827017694712,-0.40235987305641174,0.0475042350590229,0
188,183417859,5387530,COCCOCCOCCOCCOC,37,-483415.8873037442,0.4575636386871338,-0.5201177000999451,-0.22422823309898376,0
189,183418625,5387530,COCCOCCOCCOCCOC,37,-483421.2805557827,0.060442615300416946,0.052531421184539795,-0.16131436824798584,0
190,183418535,5387530,COCCOCCOCCOCCOC,37,-483426.50905324094,0.18703237175941467,-0.10731183737516403,-0.12492284923791885,0
191,183418702,5387530,COCCOCCOCCOCCOC,37,-483427.4702938191,-0.36623823642730713,0.09520955383777618,-0.21808449923992157,0
192,183418528,5387530,COCCOCCOCCOCCOC,37,-483423.0744064369,0.42139968276023865,0.2526080310344696,0.16669610142707825,0
193,183417774,5387530,COCCOCCOCCOCCOC,37,-483410.64899636066,0.30924057960510254,-0.018240736797451973,0.02944871224462986,0
194,183417810,5387530,COCCOCCOCCOCCOC,37,-483420.5716061254,-0.12107044458389282,-0.25244396924972534,0.32974618673324585,0
195,58342437,5387530,COCCOCCOCCOCCOC,37,-483410.8967655235,-0.36634936928749084,-0.20914140343666077,0.26450392603874207,0
196,111042481,5387530,COCCOCCOCCOCCOC,37,-483439.59329541185,-0.5859155654907227,-0.12922507524490356,0.5927048921585083,0
197,183418721,5387530,COCCOCCOCCOCCOC,37,-483422.6076383407,0.40410614013671875,-0.07558237761259079,0.046334750950336456,0
198,183417796,5387530,COCCOCCOCCOCCOC,37,-483407.02680277487,0.37463629245758057,-0.020886622369289398,-0.06204073131084442,0
199,183418505,5387530,COCCOCCOCCOCCOC,37,-483428.16230459046,-0.0707298219203949,-0.24784541130065918,-0.17682455480098724,0
200,183418581,5387530,COCCOCCOCCOCCOC,37,-483424.0470771465,-0.10139034688472748,0.07732866704463959,0.1622827649116516,0
201,183417905,5387530,COCCOCCOCCOCCOC,37,-483417.97700196283,-0.12814024090766907,-0.5234568119049072,0.11329153925180435,0
202,183417961,5387530,COCCOCCOCCOCCOC,37,-483408.66492887755,0.5641240477561951,0.255968302488327,-0.1531279981136322,0
203,183417757,5387530,COCCOCCOCCOCCOC,37,-483416.3992903519,0.4425561726093292,0.20982934534549713,-0.010625878348946571,0
204,183417960,5387530,COCCOCCOCCOCCOC,37,-483416.7887823914,-0.1596950888633728,-0.1252191960811615,0.18881571292877197,0
205,183417860,5387530,COCCOCCOCCOCCOC,37,-483413.06678414845,0.1308813840150833,0.044054001569747925,0.026607029139995575,0
206,183418688,5387530,COCCOCCOCCOCCOC,37,-483416.2647822723,0.06156976521015167,-0.12503398954868317,0.3645501732826233,0
207,119499513,5387530,COCCOCCOCCOCCOC,37,-483426.03540605586,-0.1689874529838562,0.21878302097320557,-0.08086886256933212,0
208,183417801,5387530,COCCOCCOCCOCCOC,37,-483412.2356314801,-0.3010488748550415,-0.129934161901474,-0.26931941509246826,0
